county_fips,state_po,year,democrats,green,libertarian,other,republican
48027,TX,2020,218916,1168,1980,7810,312050
48029,TX,2020,1704519,12588,8837,48801,1513154
48031,TX,2020,7920,155,72,477,22765
48033,TX,2020,236,6,2,20,1953
48035,TX,2020,9748,78,83,476,35937
48037,TX,2020,64138,329,300,1579,141187
48039,TX,2020,230116,1629,1860,8798,418708
48041,TX,2020,124936,1603,1812,8406,231400
48043,TX,2020,10944,320,89,612,12216
48045,TX,2020,906,2,7,38,3623
48047,TX,2020,10717,20,10,75,4075
48049,TX,2020,14115,149,134,821,70911
48051,TX,2020,11548,75,63,367,29224
48053,TX,2020,25422,326,268,1519,79049
48055,TX,2020,30585,313,190,1203,38502
48057,TX,2020,14732,49,61,397,26601
48059,TX,2020,5364,49,71,348,28042
48061,TX,2020,289132,1035,728,5248,193875
48063,TX,2020,9219,38,31,174,17265
48065,TX,2020,2209,32,37,188,15064
48067,TX,2020,20848,85,79,482,51479
48069,TX,2020,3699,13,9,104,9449
48071,TX,2020,18764,161,250,891,67854
48073,TX,2020,25358,158,161,803,72737
48075,TX,2020,2493,19,18,68,10327
48077,TX,2020,5734,51,46,244,25008
48079,TX,2020,1500,14,11,73,4558
48081,TX,2020,1417,19,10,62,7796
48083,TX,2020,3555,36,23,188,18563
48085,TX,2020,693850,4441,6075,30156,1137731
48087,TX,2020,1486,7,12,66,5961
48089,TX,2020,13334,103,50,391,36019
48091,TX,2020,79182,978,1106,4682,238600
48093,TX,2020,6933,38,49,302,24414
48095,TX,2020,1334,13,10,81,5272
48097,TX,2020,17154,150,156,815,74635
48099,TX,2020,34021,279,410,1509,73175
48101,TX,2020,1027,6,6,45,3161
48103,TX,2020,1775,20,10,87,6960
48105,TX,2020,2648,3,9,82,6355
48107,TX,2020,3645,31,22,114,7847
48109,TX,2020,2904,14,9,75,2067
48111,TX,2020,1620,16,18,123,8025
48113,TX,2020,2500165,15338,9635,58242,1844425
48115,TX,2020,6391,22,25,196,17840
48117,TX,2020,7308,44,35,228,20539
48119,TX,2020,3199,19,24,126,9692
48121,TX,2020,571213,4522,5421,26038,943659
48123,TX,2020,9020,64,46,274,31737
48125,TX,2020,1237,5,3,52,4535
48127,TX,2020,14313,28,10,149,6214
48129,TX,2020,1615,19,11,110,8086
48131,TX,2020,18893,35,22,160,7985
48133,TX,2020,7356,68,60,410,33637
48135,TX,2020,56861,467,428,2374,158321
48137,TX,2020,1527,6,5,58,4362
48139,TX,2020,95301,597,954,4066,240003
48141,TX,2020,739932,4285,2746,16423,389611
48143,TX,2020,15683,164,218,949,63623
48145,TX,2020,12685,46,44,261,20995
48147,TX,2020,18840,133,155,782,51939
48149,TX,2020,15479,158,83,657,48787
48151,TX,2020,3596,16,21,111,7019
48153,TX,2020,3279,10,15,77,10227
48155,TX,2020,1048,6,6,44,2136
48157,TX,2020,646041,3044,3028,14923,661533
48159,TX,2020,5285,30,36,286,20189
48161,TX,2020,11376,64,67,376,33172
48163,TX,2020,13895,34,23,168,11647
48165,TX,2020,3689,33,54,234,22362
48167,TX,2020,267755,2543,1913,9126,410672
48169,TX,2020,1895,12,5,78,8039
48171,TX,2020,13710,236,140,1117,60222
48173,TX,2020,252,3,3,30,3208
48175,TX,2020,6758,29,24,226,14672
48177,TX,2020,11049,87,57,335,26889
48179,TX,2020,6234,56,97,380,40699
48181,TX,2020,76476,620,634,3331,197933
48183,TX,2020,75587,437,551,2224,175880
48185,TX,2020,15233,128,118,563,37660
48187,TX,2020,97697,756,1023,4381,197878
48189,TX,2020,13567,76,97,668,42097
48191,TX,2020,1806,7,4,63,5476
48193,TX,2020,4297,67,52,218,17773
48195,TX,2020,1174,15,27,86,10991
48197,TX,2020,2211,10,9,110,7102
48199,TX,2020,24755,212,276,912,104805
48201,TX,2020,3698265,28123,16819,94147,3518423
48203,TX,2020,50922,206,294,1227,105137
48205,TX,2020,1476,17,14,113,10398
48207,TX,2020,4187,29,15,143,9082
48209,TX,2020,178213,2869,1735,8949,189996
48211,TX,2020,1303,16,25,93,8174
48213,TX,2020,43957,276,264,1495,131466
48215,TX,2020,558997,1833,1261,8972,307934
48217,TX,2020,19245,126,119,723,56709
48219,TX,2020,8829,57,61,469,35096
48221,TX,2020,28155,310,319,1653,112295
48223,TX,2020,18998,113,143,650,58219
48225,TX,2020,14967,58,56,417,36173
48227,TX,2020,13901,103,89,683,42321
48229,TX,2020,2186,20,10,87,3302
48231,TX,2020,46395,354,434,2302,130899
48233,TX,2020,7485,69,115,498,44170
48235,TX,2020,789,4,8,41,4039
48237,TX,2020,2883,35,24,145,16076
48239,TX,2020,7050,56,53,254,24257
48241,TX,2020,21629,94,105,562,57548
48243,TX,2020,2492,49,17,174,4419
48245,TX,2020,270547,995,897,4314,261322
48247,TX,2020,8325,11,4,93,3426
48249,TX,2020,40253,101,69,490,32627
48251,TX,2020,74963,655,771,3897,234376
48253,TX,2020,8246,69,63,399,27278
48255,TX,2020,8624,42,30,201,18246
48257,TX,2020,65718,353,528,2242,152386
48259,TX,2020,20738,332,289,1403,83484
48261,TX,2020,558,3,1,7,577
48263,TX,2020,594,3,1,33,2176
48265,TX,2020,29672,514,283,1675,103807
48267,TX,2020,1701,19,17,91,9633
48269,TX,2020,58,0,0,14,847
48271,TX,2020,3087,18,11,87,5850
48273,TX,2020,29071,160,97,717,28361
48275,TX,2020,2292,12,7,86,6432
48277,TX,2020,28356,127,172,929,78928
48279,TX,2020,5736,22,40,197,19895
48281,TX,2020,10171,102,145,572,35691
48283,TX,2020,6693,12,12,104,5310
48285,TX,2020,10123,61,46,366,40502
48287,TX,2020,10386,92,65,371,27930
48289,TX,2020,8108,60,57,320,34679
48291,TX,2020,35931,228,218,1120,102244
48293,TX,2020,14235,84,66,365,32192
48295,TX,2020,930,9,17,64,6720
48297,TX,2020,5678,41,30,214,19887
48299,TX,2020,12762,158,99,660,46805
48301,TX,2020,70,1,2,9,428
48303,TX,2020,165738,1318,1617,8560,400474
48305,TX,2020,3016,9,10,103,9594
48307,TX,2020,3776,35,36,148,14687
48309,TX,2020,169665,1275,1297,6173,300795
48311,TX,2020,464,5,2,17,2570
48313,TX,2020,6558,37,30,179,18609
48315,TX,2020,9379,39,47,216,16233
48317,TX,2020,1819,8,13,74,9103
48319,TX,2020,2613,20,19,138,9708
48321,TX,2020,24704,174,115,627,49789
48323,TX,2020,47529,113,73,632,21352
48325,TX,2020,29685,216,184,1038,68265
48327,TX,2020,1482,11,6,68,4285
48329,TX,2020,55870,601,777,3670,222540
48331,TX,2020,17101,108,72,557,35043
48333,TX,2020,2155,16,15,152,11335
48335,TX,2020,3351,21,11,130,11141
48337,TX,2020,8897,90,78,490,39796
48339,TX,2020,241749,2351,3166,13267,786803
48341,TX,2020,6296,45,66,337,25388
48343,TX,2020,11899,41,36,231,18907
48345,TX,2020,439,5,2,33,3308
48347,TX,2020,44060,470,302,1677,88207
48349,TX,2020,29478,158,167,838,66524
48351,TX,2020,10773,43,34,287,22310
48353,TX,2020,8343,70,53,478,21509
48355,TX,2020,293595,1942,1404,8001,326005
48357,TX,2020,1574,22,37,147,16619
48359,TX,2020,548,7,10,36,4762
48361,TX,2020,49901,341,376,1671,137191
48363,TX,2020,14275,113,101,682,45947
48365,TX,2020,14658,61,57,319,46299
48367,TX,2020,57560,643,880,3508,240181
48369,TX,2020,3057,19,23,122,13679
48371,TX,2020,8784,65,50,303,16542
48373,TX,2020,34504,309,171,1102,87075
48375,TX,2020,48374,488,454,2408,121159
48377,TX,2020,7678,77,21,171,3699
48379,TX,2020,5717,47,43,237,20595
48381,TX,2020,53269,577,910,4034,252094
48383,TX,2020,1160,9,7,50,5037
48385,TX,2020,1875,21,14,92,7959
48387,TX,2020,9732,26,36,218,21773
48389,TX,2020,9787,30,30,197,9354
48391,TX,2020,6926,43,26,142,11491
48393,TX,2020,229,3,4,19,2931
48395,TX,2020,16312,54,66,351,25512
48397,TX,2020,51641,352,611,2836,149376
48399,TX,2020,4005,42,39,197,19538
48401,TX,2020,27738,162,155,781,83780
48403,TX,2020,6396,47,27,194,22160
48405,TX,2020,7553,36,13,145,14791
48407,TX,2020,15140,142,101,518,41495
48409,TX,2020,49173,272,291,1276,78028
48411,TX,2020,2537,12,7,119,11764
48413,TX,2020,1614,6,6,59,5356
48415,TX,2020,5651,60,53,322,26567
48417,TX,2020,1065,13,10,64,7722
48419,TX,2020,14874,59,37,341,40650
48421,TX,2020,703,16,9,61,5425
48423,TX,2020,133537,802,1126,5602,337240
48425,TX,2020,4304,47,56,297,17680
48427,TX,2020,50650,82,92,388,17973
48429,TX,2020,3360,34,16,191,17408
48431,TX,2020,452,6,1,24,3176
48433,TX,2020,1161,8,4,29,3196
48435,TX,2020,2133,10,9,49,6832
48437,TX,2020,3814,30,22,166,9953
48439,TX,2020,1608954,11425,10368,55052,2089385
48441,TX,2020,68265,739,827,3968,208916
48443,TX,2020,1007,9,3,45,1852
48445,TX,2020,5850,28,33,241,16828
48447,TX,2020,871,5,5,21,4156
48449,TX,2020,17427,84,94,567,36897
48451,TX,2020,60159,550,546,3093,166965
48453,TX,2020,1553686,33337,8905,64715,854799
48455,TX,2020,10362,51,25,281,26026
48457,TX,2020,11919,76,52,403,35651
48459,TX,2020,20423,138,179,866,70935
48461,TX,2020,1528,18,13,96,6027
48463,TX,2020,22625,65,66,525,30131
48465,TX,2020,36815,176,170,1154,38752
48467,TX,2020,23971,174,175,1211,99630
48469,TX,2020,54609,318,339,1974,123865
48471,TX,2020,38481,337,287,1522,72808
48473,TX,2020,38797,177,201,827,55665
48475,TX,2020,5444,84,29,226,16211
48477,TX,2020,21443,153,178,948,63179
48479,TX,2020,196950,489,446,2604,93871
48481,TX,2020,27644,139,105,576,58999
48483,TX,2020,1907,18,7,78,11789
48485,TX,2020,73251,643,675,3331,181517
48487,TX,2020,6572,54,33,274,19752
48489,TX,2020,19491,24,0,262,10858
48491,TX,2020,427537,4276,4998,24074,577558
48493,TX,2020,29729,169,151,1058,73492
48495,TX,2020,2600,6,14,116,9068
48497,TX,2020,25690,232,310,1399,107293
48499,TX,2020,21132,168,175,810,85399
48501,TX,2020,2612,16,31,142,11797
48503,TX,2020,7559,64,76,457,36774
48505,TX,2020,11655,15,11,99,7159
48507,TX,2020,16753,26,13,139,4882
49001,UT,2020,2543,44,23,561,12285
49003,UT,2020,16849,381,614,7085,94146
49005,UT,2020,53296,1728,1796,22450,181743
49007,UT,2020,16565,231,151,1753,29857
49009,UT,2020,625,9,7,118,2227
49011,UT,2020,178291,3488,5004,59418,491118
49013,UT,2020,4352,85,107,1413,31771
49015,UT,2020,4283,89,47,950,21791
49017,UT,2020,2027,54,37,556,10873
49019,UT,2020,11576,563,62,1281,12042
49021,UT,2020,16804,419,666,5871,80189
49023,UT,2020,3503,65,91,1424,18749
49025,UT,2020,4387,110,51,850,14665
49027,UT,2020,3566,78,64,1812,25329
49029,UT,2020,3780,93,160,1976,21559
49031,UT,2020,604,10,7,110,4003
49033,UT,2020,782,12,14,265,5358
49035,UT,2020,1032429,23455,12219,156257,1156033
49037,UT,2020,13444,124,99,1204,17584
49039,UT,2020,7866,172,215,3804,44987
49041,UT,2020,5842,139,133,1943,41753
49043,UT,2020,54929,1221,367,4411,47529
49045,UT,2020,32001,468,958,8213,77437
49047,UT,2020,7770,161,226,2847,57184
49049,UT,2020,185205,3585,10377,90399,800692
49051,UT,2020,17663,304,352,4016,38882
49053,UT,2020,62959,901,1742,14384,253067
49055,UT,2020,1667,61,9,292,6239
49057,UT,2020,149085,2853,2849,29648,296746
51001,VA,2020,40190,220,188,1258,47879
51003,VA,2020,173703,2043,1014,6670,123416
51005,VA,2020,16782,62,89,642,24813
51007,VA,2020,13133,40,80,465,24845
51009,VA,2020,32401,135,251,1167,52524
51011,VA,2020,13858,62,119,707,30680
51013,VA,2020,471870,3952,1836,15363,165044
51015,VA,2020,51955,527,608,4051,143465
51017,VA,2020,4836,35,16,266,8748
51019,VA,2020,60432,376,708,3979,156507
51021,VA,2020,4281,42,40,343,13372
51023,VA,2020,30767,207,264,1752,72156
51025,VA,2020,26449,28,34,319,17661
51027,VA,2020,21485,65,44,717,34958
51029,VA,2020,19188,96,93,565,21414
51031,VA,2020,43941,236,490,2615,104988
51033,VA,2020,37720,102,259,1823,36123
51035,VA,2020,20721,126,118,1426,55560
51036,VA,2020,14866,31,54,289,8198
51037,VA,2020,13920,43,48,477,19998
51041,VA,2020,427997,1646,2927,16300,509387
51043,VA,2020,18532,195,178,1014,24613
51045,VA,2020,4587,39,40,286,11414
51047,VA,2020,45303,253,406,2055,69118
51049,VA,2020,12066,35,53,447,15023
51051,VA,2020,16301,85,44,615,24991
51053,VA,2020,33355,74,144,855,40695
51057,VA,2020,15287,59,58,384,15012
51059,VA,2020,1842880,12201,8014,61987,1148039
51061,VA,2020,78125,570,777,3875,120961
51063,VA,2020,15418,244,147,1070,28217
51065,VA,2020,33098,252,226,1316,39698
51067,VA,2020,49493,303,354,2816,96869
51069,VA,2020,70801,483,781,4423,133608
51071,VA,2020,16079,137,125,918,29802
51073,VA,2020,35706,225,389,2121,71999
51075,VA,2020,27843,139,242,1270,46487
51077,VA,2020,12387,102,56,848,30353
51079,VA,2020,17565,194,241,1250,31305
51081,VA,2020,16270,13,23,165,10443
51083,VA,2020,42638,110,140,1120,53511
51085,VA,2020,107415,711,1103,5764,225250
51087,VA,2020,495933,1893,2414,15767,395823
51089,VA,2020,57509,234,223,2441,84903
51091,VA,2020,2812,32,22,154,5828
51093,VA,2020,45647,123,328,1591,66487
51095,VA,2020,100913,639,710,4184,121791
51097,VA,2020,9614,33,64,269,11337
51099,VA,2020,23170,132,314,1249,36993
51101,VA,2020,17269,74,142,694,31671
51103,VA,2020,17035,88,71,432,21755
51105,VA,2020,16954,79,78,783,38795
51107,VA,2020,474700,1665,3139,18671,393500
51109,VA,2020,37565,222,295,1638,53763
51111,VA,2020,14420,33,40,337,17978
51113,VA,2020,14422,148,106,706,23842
51115,VA,2020,10217,88,87,490,20810
51117,VA,2020,37226,104,113,1039,47263
51119,VA,2020,12945,84,77,638,21210
51121,VA,2020,110021,1222,942,6037,110183
51125,VA,2020,23028,273,150,840,23012
51127,VA,2020,19713,81,172,1023,40728
51131,VA,2020,19578,108,100,588,15998
51133,VA,2020,17273,97,56,433,24332
51135,VA,2020,17652,46,72,588,20820
51137,VA,2020,37070,236,267,1580,54437
51139,VA,2020,19530,143,134,792,40871
51141,VA,2020,13844,101,81,964,35460
51143,VA,2020,58695,207,285,2693,116731
51145,VA,2020,23525,122,321,1517,63003
51147,VA,2020,26351,115,136,976,23446
51149,VA,2020,36891,97,195,1045,51601
51153,VA,2020,558789,1927,3242,18476,417586
51155,VA,2020,30872,207,275,1793,56084
51157,VA,2020,11227,161,56,432,13911
51159,VA,2020,8371,44,31,264,12878
51161,VA,2020,109747,681,910,5152,184207
51163,VA,2020,22609,248,165,1198,36332
51165,VA,2020,55635,539,653,3679,142212
51167,VA,2020,23962,102,116,1138,46111
51169,VA,2020,15269,85,90,951,43743
51171,VA,2020,35096,294,346,2099,76556
51173,VA,2020,23062,131,133,1443,51395
51175,VA,2020,23193,44,87,485,27392
51177,VA,2020,138654,586,1301,6093,183754
51179,VA,2020,150855,657,1376,6509,182436
51181,VA,2020,13670,29,40,311,10034
51183,VA,2020,16791,41,35,363,11956
51185,VA,2020,29768,162,159,1609,75637
51187,VA,2020,34775,260,365,2240,59525
51191,VA,2020,42197,288,304,2589,102030
51193,VA,2020,23501,88,90,633,23581
51195,VA,2020,26780,160,108,1232,60276
51197,VA,2020,20846,132,170,1136,52760
51199,VA,2020,76463,480,680,3776,113823
51510,VA,2020,300903,2094,1022,8615,106146
51515,VA,2020,4553,38,,166,5765
51520,VA,2020,14351,89,125,662,27368
51530,VA,2020,5422,27,72,439,8536
51540,VA,2020,89662,1196,311,2849,23182
51550,VA,2020,300372,732,2098,10102,310719
51570,VA,2020,14606,123,135,801,35438
51580,VA,2020,6848,24,50,268,6994
51590,VA,2020,64996,168,195,1881,49681
51595,VA,2020,9000,17,13,101,5234
51600,VA,2020,39523,352,201,1588,26982
51610,VA,2020,29728,285,114,1030,11136
51620,VA,2020,14369,25,35,233,8986
51630,VA,2020,35955,326,240,1378,21579
51640,VA,2020,5393,42,18,203,8586
51650,VA,2020,240921,563,1006,5476,118408
51660,VA,2020,46540,641,364,2425,36372
51670,VA,2020,27215,73,131,893,23793
51678,VA,2020,8722,103,48,340,5671
51680,VA,2020,87158,441,857,4773,99441
51683,VA,2020,45599,230,280,1764,38656
51685,VA,2020,15084,51,100,481,10312
51690,VA,2020,21377,59,73,488,14035
51700,VA,2020,266887,722,1438,7498,166956
51710,VA,2020,328708,1153,1608,8635,141277
51720,VA,2020,3748,20,21,134,5176
51730,VA,2020,70900,117,108,761,10492
51735,VA,2020,9954,93,160,826,30513
51740,VA,2020,170671,348,723,3468,80232
51750,VA,2020,16252,172,145,841,15116
51760,VA,2020,417862,2425,1691,10807,112785
51770,VA,2020,134909,603,777,4797,92072
51775,VA,2020,27876,181,220,1378,42599
51790,VA,2020,30691,278,249,1284,32113
51800,VA,2020,126373,199,724,3238,101672
51810,VA,2020,534543,2370,4208,22859,590347
51820,VA,2020,22000,233,209,1106,29089
51830,VA,2020,23167,188,92,885,12764
51840,VA,2020,29421,209,213,1309,29279
50001,VT,2020,71850,1276,248,4658,36764
50003,VT,2020,65525,1186,188,3934,39369
50005,VT,2020,45031,835,150,3929,35529
50007,VT,2020,329514,6133,853,18866,135040
50009,VT,2020,8586,145,48,838,9273
50011,VT,2020,68311,882,335,5802,52615
50013,VT,2020,14746,187,47,1025,9946
50015,VT,2020,48611,928,177,3494,23314
50017,VT,2020,49620,940,152,3932,33703
50019,VT,2020,39859,601,145,3223,32498
50021,VT,2020,98718,1444,347,6936,77509
50023,VT,2020,120828,2589,324,8543,56831
50025,VT,2020,94816,2618,247,5544,38687
50027,VT,2020,116974,1920,347,7147,59626
53001,WA,2020,8926,103,82,573,20574
53003,WA,2020,21581,251,260,1653,34394
53005,WA,2020,160560,1456,2706,12387,285082
53007,WA,2020,78157,1006,709,4658,112329
53009,WA,2020,111276,1844,894,6674,113614
53011,WA,2020,563124,6266,5320,28619,551772
53013,WA,2020,3645,50,51,320,9311
53015,WA,2020,128991,1672,1274,7315,135999
53017,WA,2020,31871,396,335,2130,58493
53019,WA,2020,7478,127,76,807,12799
53021,WA,2020,47826,320,683,3024,76381
53023,WA,2020,2031,37,42,207,5718
53025,WA,2020,53032,640,710,4514,111916
53027,WA,2020,89575,1259,764,4943,82058
53029,WA,2020,126703,1700,1288,6526,116404
53031,WA,2020,75742,1387,330,3429,38448
53033,WA,2020,3998944,43045,18148,130531,1595136
53035,WA,2020,400432,5330,4813,22669,318759
53037,WA,2020,47136,745,540,2870,60237
53039,WA,2020,26814,446,211,1854,32859
53041,WA,2020,71079,1157,927,5735,131720
53043,WA,2020,9785,175,111,846,24685
53045,WA,2020,82846,1204,888,4860,79992
53047,WA,2020,40563,803,290,3082,58489
53049,WA,2020,33684,493,201,1769,30043
53051,WA,2020,13880,265,147,1379,24539
53053,WA,2020,1086778,10875,10495,55165,903908
53055,WA,2020,42411,948,210,1930,18109
53057,WA,2020,169246,2357,1492,9343,155558
53059,WA,2020,14996,280,153,1015,16870
53061,WA,2020,1103845,11026,9690,54507,798353
53063,WA,2020,599707,7547,7147,39777,686515
53065,WA,2020,42249,777,527,4285,86106
53067,WA,2020,428442,6771,3708,23121,299470
53069,WA,2020,6036,116,45,423,7513
53071,WA,2020,58678,756,769,4091,86508
53073,WA,2020,341626,5228,2490,17884,248579
53075,WA,2020,51233,658,549,3466,51481
53077,WA,2020,195499,1775,1425,10123,259321
55001,WI,2020,29720,218,85,1031,30773
55003,WI,2020,30407,446,70,950,18948
55005,WI,2020,60665,1022,262,2272,73187
55007,WI,2020,33378,518,80,917,22730
55009,WI,2020,352701,3344,1829,14676,385191
55011,WI,2020,20145,316,80,824,21710
55013,WI,2020,22965,500,86,836,29334
55015,WI,2020,65038,664,363,3153,86323
55017,WI,2020,84198,978,501,3357,96325
55019,WI,2020,35274,523,168,1921,47870
55021,WI,2020,90708,805,421,3417,83249
55023,WI,2020,25655,309,92,969,21065
55025,WI,2020,1223135,13246,3668,35920,472947
55027,WI,2020,99539,1109,535,4557,155109
55029,WI,2020,52496,719,231,1853,50289
55031,WI,2020,85386,976,379,2800,51500
55033,WI,2020,64452,1120,368,2917,64241
55035,WI,2020,176872,2482,925,7568,138441
55037,WI,2020,5343,48,22,205,10418
55039,WI,2020,121218,1406,686,5462,185156
55041,WI,2020,13070,126,35,342,15220
55043,WI,2020,73068,868,350,3169,68262
55045,WI,2020,60119,503,271,2142,48736
55047,WI,2020,20744,283,110,939,36479
55049,WI,2020,43553,433,161,1288,28403
55051,WI,2020,10080,135,26,316,11400
55053,WI,2020,28576,291,111,978,26207
55055,WI,2020,111199,1370,634,5372,138211
55057,WI,2020,31794,299,146,1342,37814
55059,WI,2020,241203,1887,1037,9449,212061
55061,WI,2020,28499,393,127,1161,35854
55063,WI,2020,207094,2292,877,7823,157141
55065,WI,2020,24315,189,57,729,22361
55067,WI,2020,25669,264,94,963,36023
55069,WI,2020,41766,509,175,2034,47142
55071,WI,2020,112474,1311,553,5218,133634
55073,WI,2020,183460,2034,929,8202,215876
55075,WI,2020,53552,509,237,1905,71045
55077,WI,2020,21352,197,78,748,26205
55078,WI,2020,7115,47,6,45,1424
55079,WI,2020,1808306,14167,4340,47596,908350
55081,WI,2020,51627,492,263,2365,62060
55083,WI,2020,47185,439,210,1852,68724
55085,WI,2020,59371,808,283,2481,67198
55087,WI,2020,254611,2617,1569,11363,283681
55089,WI,2020,119167,1254,647,6256,198650
55091,WI,2020,10847,154,51,347,11684
55093,WI,2020,59951,1081,383,3168,62888
55095,WI,2020,58023,1095,289,2740,75454
55097,WI,2020,125644,2174,640,5331,96790
55099,WI,2020,21909,314,98,841,25749
55101,WI,2020,288879,2479,1200,9605,292861
55103,WI,2020,25920,388,102,882,24595
55105,WI,2020,272819,1994,1094,9138,187125
55107,WI,2020,18921,346,85,884,24493
55109,WI,2020,113624,1382,878,6488,144678
55111,WI,2020,98896,873,441,3249,82685
55113,WI,2020,24997,399,62,845,28658
55115,WI,2020,48438,535,253,1937,70173
55117,WI,2020,159547,1489,896,7272,199046
55119,WI,2020,20500,319,113,1338,35293
55121,WI,2020,42600,412,177,1299,37592
55123,WI,2020,44817,682,182,1707,38981
55125,WI,2020,33534,557,138,1321,47347
55127,WI,2020,122893,1597,641,6493,168929
55129,WI,2020,24691,384,123,925,29414
55131,WI,2020,135739,1591,941,8571,306263
55133,WI,2020,485169,4918,3023,26627,898151
55135,WI,2020,62252,826,357,2552,93296
55137,WI,2020,28879,310,115,1178,41476
55139,WI,2020,249656,3001,1629,12232,256184
55141,WI,2020,105774,1393,403,4821,120491
54001,WV,2020,11979,112,81,691,24567
54003,WV,2020,80817,595,889,3911,139432
54005,WV,2020,22739,117,122,947,29979
54007,WV,2020,13234,72,62,452,18526
54009,WV,2020,24408,254,138,1223,33575
54011,WV,2020,86780,723,527,3493,115824
54013,WV,2020,5213,73,29,316,9869
54015,WV,2020,7013,58,37,370,12790
54017,WV,2020,3680,85,30,286,13642
54019,WV,2020,39356,300,158,1512,51723
54021,WV,2020,5239,78,39,298,10173
54023,WV,2020,4688,50,20,292,23800
54025,WV,2020,30722,295,210,1543,51202
54027,WV,2020,13325,118,93,746,34838
54029,WV,2020,30338,372,161,1547,47215
54031,WV,2020,9157,63,72,551,22496
54033,WV,2020,66470,533,461,2954,103192
54035,WV,2020,24906,203,171,1175,47696
54037,WV,2020,59891,478,424,2432,67679
54039,WV,2020,217215,1226,1224,6625,253803
54041,WV,2020,11560,135,116,783,27817
54043,WV,2020,16413,106,85,891,26830
54045,WV,2020,30571,113,134,1044,48360
54047,WV,2020,17656,84,29,453,21728
54049,WV,2020,61528,529,482,2855,76645
54051,WV,2020,29288,363,143,1619,51370
54053,WV,2020,23240,231,150,1175,40198
54055,WV,2020,40667,301,267,1833,88600
54057,WV,2020,18204,210,148,1050,48593
54059,WV,2020,20809,97,58,723,35711
54061,WV,2020,94783,1133,796,4829,103106
54063,WV,2020,10330,91,64,633,23054
54065,WV,2020,12866,187,121,754,29360
54067,WV,2020,19934,131,105,951,36076
54069,WV,2020,44291,452,259,2385,66256
54071,WV,2020,6486,43,51,251,13452
54073,WV,2020,6033,41,35,348,12642
54075,WV,2020,7791,91,44,482,13849
54077,WV,2020,20247,261,167,1471,50404
54079,WV,2020,47544,342,498,2135,96905
54081,WV,2020,55263,394,356,2396,115989
54083,WV,2020,22898,239,125,1153,40282
54085,WV,2020,4942,57,38,404,18559
54087,WV,2020,12071,121,69,553,20531
54089,WV,2020,11352,92,52,556,18683
54091,WV,2020,12780,105,87,651,24672
54093,WV,2020,6576,61,54,400,13819
54095,WV,2020,5884,89,56,409,16331
54097,WV,2020,14909,157,167,884,37982
54099,WV,2020,34864,233,223,1609,59435
54101,WV,2020,7394,45,23,387,11365
54103,WV,2020,14236,136,103,871,23222
54105,WV,2020,4024,29,45,297,10213
54107,WV,2020,69818,693,523,3315,143091
54109,WV,2020,14520,82,66,656,32748
56001,WY,2020,44270,988,595,5424,48803
56003,WY,2020,5332,40,74,1366,25155
56005,WY,2020,12843,86,434,2831,83335
56007,WY,2020,11516,105,142,1613,27158
56009,WY,2020,6258,32,121,1229,29768
56011,WY,2020,2551,32,57,654,18200
56013,WY,2020,30578,304,321,3927,67321
56015,WY,2020,8422,27,86,1151,25452
56017,WY,2020,3191,13,61,608,11212
56019,WY,2020,4423,33,86,830,20172
56021,WY,2020,82490,608,1063,9619,148939
56023,WY,2020,8272,83,167,1981,40889
56025,WY,2020,53052,590,895,7692,132812
56027,WY,2020,1134,16,21,261,6225
56029,WY,2020,18060,227,282,3263,66802
56031,WY,2020,6816,69,65,1070,19547
56033,WY,2020,22442,208,339,3027,60666
56035,WY,2020,4417,47,71,848,19625
56037,WY,2020,28319,222,350,4379,66249
56039,WY,2020,40838,764,255,2907,28263
56041,WY,2020,10203,76,172,2356,37578
56043,WY,2020,4680,29,65,817,18464
56045,WY,2020,2768,26,46,632,16839
